SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SPECIALITY,EQ,168.77,172.37,160,163.33,163,168.77,90983,15010229.60,07-Oct-2024,1914,INE247M01014
LIQUID,EQ,999.99,1000,999.99,999.99,999.99,999.99,780081,780073664.83,07-Oct-2024,936,INF769K01KS1
MOXSH,ST,184.45,184.45,184.45,184.45,184.45,194.15,800,147560.00,07-Oct-2024,1,INE0N6D01014
SGBJUL27,GB,8088.3,8100,7900,8011.59,7900,8000,136,1091278.14,07-Oct-2024,28,IN0020190081
ANLON,ST,414,414,405,405.1,405.1,414,3200,1300000.00,07-Oct-2024,7,INE0LR101013
NYKAA,EQ,193,195.07,188.61,194.05,194.55,192.27,7519884,1443533552.13,07-Oct-2024,102174,INE388Y01029
MANGCHEFER,EQ,131.84,131.84,125.58,128.48,128.5,131.57,387622,49624724.42,07-Oct-2024,2605,INE558B01017
CONTROLPR,EQ,804.5,812,775,802.25,811,803.4,38117,30346578.00,07-Oct-2024,3166,INE663B01015
NIF100BEES,EQ,276.01,278.99,269.36,271.65,274,277.76,95342,25919703.23,07-Oct-2024,3099,INF204K014N5
PTCIL,BE,13595,14076.1,13276.55,13911.4,13660,13975.3,13215,179993926.90,07-Oct-2024,2415,INE596F01018
RUBFILA,EQ,80.25,82.9,75,76.4,76.27,80.24,114525,9014048.72,07-Oct-2024,1498,INE642C01025
DLSL25,NW,1278.35,1278.35,1278.35,1278.35,1278.35,1274.6,18,23010.30,07-Oct-2024,1,INE614X07373
SURANI,SM,278,278,255,270,270,279.45,1600,428980.00,07-Oct-2024,6,INE01ZJ01015
LODHA,EQ,1204.95,1222,1178.2,1188.1,1181,1173.25,3443411,4151600070.50,07-Oct-2024,128112,INE670K01029
BEPL,EQ,146.64,148.29,138.22,140.21,139.35,146.64,1453933,206145930.10,07-Oct-2024,21813,INE922A01025
RCDL,SM,35,35,32.1,33,33,34.75,57000,1873950.00,07-Oct-2024,19,INE0BZQ01011
RAMAPHO,EQ,200.67,200.67,194.3,196.43,200,200.67,13670,2692958.89,07-Oct-2024,578,INE809A01024
DYNPRO,BE,388,404,377.45,383.25,381.9,397.3,35557,13591937.70,07-Oct-2024,243,INE256H01015
GUJRAFFIA,EQ,45.9,46,44,44.59,44.62,45.86,3709,166814.81,07-Oct-2024,74,INE610B01024
IFBAGRO,BE,565.95,566,521,530.6,531,547.15,2794,1502236.50,07-Oct-2024,113,INE076C01018
INDIAMART,EQ,2877.95,2884,2758,2779.15,2777.95,2840.9,160107,447201224.85,07-Oct-2024,21983,INE933S01016
KMSUGAR,EQ,40.3,40.77,36.22,36.74,36.9,40.11,525080,19831590.12,07-Oct-2024,3090,INE157H01023
AAREYDRUGS,BE,65.6,66.3,62.94,63.71,63.64,66.26,33091,2103871.56,07-Oct-2024,296,INE198H01019
RAMASTEEL,EQ,14.29,14.61,13.34,13.72,13.7,14.28,36905647,510572508.89,07-Oct-2024,54684,INE230R01035
GHCLTEXTIL,EQ,99.75,99.76,91.6,94.09,94.47,98.29,381424,35867209.53,07-Oct-2024,4223,INE0PA801013
SHARDACROP,EQ,570.55,575.2,541,552.3,547.2,569.2,524449,295629359.55,07-Oct-2024,11863,INE221J01015
NIACL,EQ,220.3,222.39,204.22,205.15,205.51,219.64,1959917,409951311.36,07-Oct-2024,49100,INE470Y01017
JINDALSAW,EQ,731.85,739,685.45,705.1,705,726.15,1515107,1089867378.65,07-Oct-2024,63379,INE324A01024
LTF,EQ,176.23,177.33,167.29,168.5,168.05,174.96,7477478,1278487748.28,07-Oct-2024,48356,INE498L01015
ROCKINGDCE,SM,602.3,609,552,563.75,565.95,602.3,33000,19052225.00,07-Oct-2024,100,INE0PTR01012
98ICCL26,NU,900,900,900,900,900,917,1,900.00,07-Oct-2024,1,INE244L07499
HINDMOTORS,BE,25.83,25.83,24.55,24.55,24.55,25.85,372012,9210535.28,07-Oct-2024,2953,INE253A01025
HONASA,EQ,431.75,437.6,423.65,431.9,431.3,427.2,764287,329134521.95,07-Oct-2024,36557,INE0J5401028
SIKKO,EQ,98.55,100.19,90.75,92.76,92.2,100.84,73405,6871960.32,07-Oct-2024,1443,INE112X01017
TATACHEM,EQ,1142,1143.25,1071.15,1077.65,1075.45,1128.65,1550240,1698780173.30,07-Oct-2024,65933,INE092A01019
VIPCLOTHNG,BE,42.33,42.33,42.33,42.33,42.33,43.2,12339,522309.87,07-Oct-2024,36,INE450G01024
IRB,EQ,59.8,60.2,55.68,55.96,56.1,59.69,24614835,1398866763.71,07-Oct-2024,141908,INE821I01022
LTFOODS,EQ,400.6,400.6,372,382.35,381.25,392.45,1127063,433576025.80,07-Oct-2024,51874,INE818H01020
PENTAGON,SM,108,108,100.65,102,102,106.45,6000,633550.00,07-Oct-2024,6,INE0ORS01017
DHANUKA,EQ,1547.95,1550.8,1453.5,1460.05,1462,1547.45,24284,36039786.85,07-Oct-2024,4371,INE435G01025
SHAREINDIA,EQ,314.95,319,294.65,296.3,297,312.6,525823,159441372.60,07-Oct-2024,18166,INE932X01026
SINTERCOM,EQ,167.95,168.89,156.09,159.18,164,164.18,12740,2038338.41,07-Oct-2024,659,INE129Z01016
SUNCLAY,EQ,2357.35,2367.05,2225,2273,2267,2347.05,12836,29120031.15,07-Oct-2024,1758,INE0Q3R01026
TECHERA,ST,144.65,144.65,130.95,144.65,144.65,137.8,1171200,163972880.00,07-Oct-2024,513,INE0JQS01019
KTKBANK,EQ,229.05,229.98,219.67,222.52,223,229.28,2837768,633526184.35,07-Oct-2024,41774,INE614B01018
MARKSANS,EQ,291.35,292.7,271.1,273.05,274.65,289.8,3408461,947202673.00,07-Oct-2024,80103,INE750C01026
PRECWIRE,EQ,192.9,195.3,174,175.99,177.9,192.27,1119123,202086973.81,07-Oct-2024,13883,INE372C01037
PREMIER,BE,4.14,4.26,4.14,4.14,4.14,4.36,38344,158753.76,07-Oct-2024,40,INE342A01018
QUESS,EQ,746.3,772.4,706.35,732.8,732.7,745.75,508016,371238409.05,07-Oct-2024,33881,INE615P01015
SHK,EQ,307,313.95,290.3,293.85,293.7,301.95,2167256,658305703.40,07-Oct-2024,60837,INE500L01026
1025NFL25,N5,999.8,999.8,999.8,999.8,999.8,993,300,299940.00,07-Oct-2024,2,INE342T07379
GTECJAINX,BE,58,59,55.1,59,59,58,1349,75331.40,07-Oct-2024,17,INE586X01012
KIRLPNU,EQ,1263.45,1320.3,1212.35,1222,1218,1263.45,29890,36796795.15,07-Oct-2024,4186,INE811A01020
MARATHON,EQ,660,669.5,607.15,627.55,639.95,659.3,124272,78255865.55,07-Oct-2024,4387,INE182D01020
MUTHOOTMF,EQ,226.45,228.55,218,219.14,218.51,224.42,183254,40573920.64,07-Oct-2024,15466,INE046W01019
ZAGGLE,EQ,460.5,464.25,416,423.65,422.8,460.2,2376556,1024225126.15,07-Oct-2024,74414,INE07K301024
ARHAM,SM,157,159.6,145,152.2,152.2,157.5,65000,9907000.00,07-Oct-2024,51,INE0L2Y01011
CUB,EQ,159,160.51,152.45,153.44,154.3,158.39,1693216,262277365.83,07-Oct-2024,19706,INE491A01021
DISHTV,EQ,15,15,13.6,13.87,13.8,14.37,18036888,253218945.43,07-Oct-2024,16991,INE836F01026
STAR,EQ,1463.1,1491.35,1400,1410.2,1404.6,1457.9,401503,579261726.40,07-Oct-2024,30407,INE939A01011
TAC,SM,737.5,737.5,686.85,686.85,686.85,723,26400,18430800.00,07-Oct-2024,22,INE0SOY01013
THOMASCOTT,EQ,241.25,247.25,227.01,227.16,227.01,238.96,51504,11744309.75,07-Oct-2024,282,INE480M01011
UYFINCORP,EQ,31.71,32.51,28.74,29.1,29.12,32.61,744513,22449968.34,07-Oct-2024,5588,INE152C01025
VSTIND,EQ,362.9,363,345.05,349.7,348.9,358.8,511428,180979544.15,07-Oct-2024,25427,INE710A01016
IOC,EQ,170.79,170.79,162.1,162.74,162.8,168.65,19798152,3258023293.74,07-Oct-2024,158443,INE242A01010
JKPAPER,EQ,495.5,509.45,482.3,491.6,489.85,490.1,3593943,1779121201.90,07-Oct-2024,111131,INE789E01012
KPITTECH,EQ,1699,1719.6,1641.8,1705.95,1705,1691.25,1056320,1789356678.30,07-Oct-2024,78008,INE04I401011
MALLCOM,BE,1450,1500,1402.1,1424.5,1444,1475.9,3291,4725572.00,07-Oct-2024,284,INE389C01015
EVINDIA,EQ,34.1,34.4,33,33.45,33.34,33.74,701659,23387231.97,07-Oct-2024,7751,INF769K01LQ3
BHANDARI,EQ,6.64,6.69,5.8,6.18,6.15,6.59,1422608,8777400.15,07-Oct-2024,2489,INE474E01029
BOSCHLTD,EQ,36734.5,37125,36220.3,36784.3,36819.7,36734.5,68090,2504666226.95,07-Oct-2024,15522,INE323A01026
ORIENTCER,EQ,51.95,51.99,48.2,49.29,49.73,51.09,128289,6379759.82,07-Oct-2024,1609,INE569C01020
PALASHSECU,EQ,150.2,150.2,131.35,135.49,135.9,146.78,43709,6139824.31,07-Oct-2024,2068,INE471W01019
PONNIERODE,EQ,485,492.8,457.9,462.05,460.5,484,30958,14510739.70,07-Oct-2024,1714,INE838E01017
PRESSTONIC,SM,121,121,114,116,115.05,120.8,28000,3254520.00,07-Oct-2024,35,INE0R1601012
CGRAPHICS,SM,170,173,166.05,167.75,166.05,174.75,38400,6476160.00,07-Oct-2024,24,INE0R7401011
DREDGECORP,BE,1029.9,1052.5,1016.15,1045.95,1043,1030.4,87040,90502062.45,07-Oct-2024,1468,INE506A01018
GSTL,ST,38.6,39,36.7,37.35,37.4,38.6,44000,1644350.00,07-Oct-2024,34,INE00WS01056
GMRP&UI,EQ,146.5,147.49,138.9,138.9,138.9,146.22,2216933,311092228.50,07-Oct-2024,8733,INE0CU601026
MAGADSUGAR,EQ,876,890.2,825,829.65,826.1,869.95,42000,35467478.30,07-Oct-2024,2582,INE347W01011
ANNAPURNA,SM,396.5,401,372,377.55,379,396.5,299500,113714500.00,07-Oct-2024,167,INE0MGM01017
BSHSL,EQ,170,172.9,159,162.67,162.39,170.52,35538,5859665.78,07-Oct-2024,1317,INE032Z01020
BSE,EQ,4190,4260,3781.05,3826.45,3861,4108.15,6157156,24578041437.05,07-Oct-2024,425255,INE118H01025
RGL,EQ,131.4,138,123.96,129.81,129.64,130.2,980586,128369749.47,07-Oct-2024,8308,INE722H01024
83TCHF25,N6,1053.1,1055,1050.25,1052.62,1050.25,1053,445,467978.31,07-Oct-2024,23,INE033L07GQ0
SECMARK,EQ,94.5,94.5,86.02,88.66,86.02,92.58,651,58795.40,07-Oct-2024,38,INE0BTM01013
GRCL,SM,444.3,444.3,440,440,440,425,8000,3522150.00,07-Oct-2024,6,INE0LVM01018
GENESYS,EQ,765.7,769.9,715,721.8,720,761.4,304331,222699539.30,07-Oct-2024,8254,INE727B01026
YATHARTH,EQ,559.85,560,525.05,534.35,539.4,552.45,327802,175852965.45,07-Oct-2024,25523,INE0JO301016
JSWENERGY,EQ,700,704.8,662.2,674.2,673,699.5,3050665,2059523546.60,07-Oct-2024,108120,INE121E01018
NAHARSPING,EQ,289.6,289.6,258.9,264.8,264.5,287.5,61296,16555718.30,07-Oct-2024,2729,INE290A01027
PIGL,BE,219.07,219.07,212.84,219.07,219.07,208.64,293591,64303377.58,07-Oct-2024,811,INE557Z01018
PRESTIGE,EQ,1735,1751,1700.55,1739.55,1730,1750.8,669474,1152891019.45,07-Oct-2024,62971,INE811K01011
CUMMINSIND,EQ,3580.35,3656,3526,3591,3599,3623.5,514843,1843729518.15,07-Oct-2024,62558,INE298A01020
EASEMYTRIP,EQ,33.66,33.78,31.6,32.09,32.24,33.32,26475054,859850703.85,07-Oct-2024,97910,INE07O001026
EUREKAFORB,EQ,564.9,567.4,520.3,545.35,542.6,563.25,441348,237883538.60,07-Oct-2024,19250,INE0KCE01017
FIVESTAR,EQ,799,811,782.8,790.95,791,799.1,896726,709917312.65,07-Oct-2024,35806,INE128S01021
GICHSGFIN,EQ,230.6,231.01,217,218.19,217.7,229.34,275679,60744360.08,07-Oct-2024,10126,INE289B01019
GLOSTERLTD,EQ,739.9,739.9,703.55,717.9,724,728.15,2380,1708116.20,07-Oct-2024,349,INE350Z01018
OILIETF,EQ,12.76,12.86,12.18,12.48,12.45,12.71,11563944,142232814.93,07-Oct-2024,11385,INF109KC18W3
ZYDUSLIFE,EQ,1060.85,1065.45,1045.2,1050.65,1048.35,1057.35,668721,704359668.55,07-Oct-2024,45834,INE010B01027
BALPHARMA,BE,126.15,134.65,124.79,127.42,125.25,131.36,38462,4938785.95,07-Oct-2024,215,INE083D01012
CAREERP,BE,482,505,477.1,482.5,480,491.15,5539,2672795.45,07-Oct-2024,118,INE521J01018
PRAJIND,EQ,761.25,770.35,725.55,733.95,735.2,761.25,1118322,827819046.20,07-Oct-2024,53054,INE074A01025
MPSLTD,EQ,2032.05,2040,1963.35,1977.5,1982,2021.9,10009,19931968.40,07-Oct-2024,1939,INE943D01017
PIXTRANS,EQ,1564,1584.4,1458.2,1482,1478,1561,77777,116334140.80,07-Oct-2024,6064,INE751B01018
UCAL,EQ,186.8,188.04,172.92,173.97,174.95,185.61,44138,7874147.38,07-Oct-2024,1713,INE139B01016
GOLDTECH,BE,95.02,95.02,90.26,90.49,90.26,95.02,23431,2155178.86,07-Oct-2024,326,INE805A01014
759GS2026,GS,102,102,102,102,102,101.51,273,27846.00,07-Oct-2024,1,IN0020150093
HATHWAY,EQ,20.11,20.49,19.05,19.11,19.1,20.04,4396489,85761805.31,07-Oct-2024,15113,INE982F01036
VISASTEEL,BE,32.8,34.44,32.8,34.44,34.44,32.8,168464,5801811.96,07-Oct-2024,149,INE286H01012
WOMANCART,ST,292.75,292.75,292.75,292.75,292.75,308.15,1600,468400.00,07-Oct-2024,1,INE0Q9601016
CDSL,EQ,1385,1434,1357,1368.1,1372.5,1373.8,4234264,5886874294.45,07-Oct-2024,193083,INE736A01011
POKARNA,EQ,1009.45,1012.75,945.5,987.1,980.6,1005.45,103273,100535953.80,07-Oct-2024,6777,INE637C01025
79NHIT35,N1,314,314,313,313.1,313.1,314,1526,477877.50,07-Oct-2024,9,INE0H7R07017
FROG,SM,310,310,295.05,299.4,299,305.2,31600,9514080.00,07-Oct-2024,76,INE385O01018
GODFRYPHLP,EQ,6621.45,6657,6360,6407.1,6385,6627.4,63198,408956266.55,07-Oct-2024,16095,INE260B01028
VIJAYA,EQ,989,1011.3,973.55,982.55,978,989.2,921577,912007945.25,07-Oct-2024,46067,INE043W01024
WOL3D,ST,159,159,155.25,155.25,155.25,163.4,37000,5754950.00,07-Oct-2024,31,INE0OO201011
FINIETF,EQ,28.25,28.47,26.74,27.25,27.73,27.47,279346,7561328.81,07-Oct-2024,2204,INF109KC17L8
MCLEODRUSS,EQ,36.35,36.64,33.71,33.71,33.71,35.49,1065269,36404788.81,07-Oct-2024,1969,INE942G01012
3MINDIA,EQ,34329.85,34547.1,33555,33819.05,33846.95,34329.85,3761,127308888.70,07-Oct-2024,2388,INE470A01017
BSLSENETFG,EQ,82.96,82.97,80,80.41,80.63,81.24,14911,1206269.21,07-Oct-2024,237,INF209KB10E8
BLUECOAST,BE,10.52,10.52,9.99,10.51,10.52,10.52,356,3662.77,07-Oct-2024,7,INE472B01011
833GS2026,GS,103,103.05,103,103.02,103.05,103.82,170,17514.25,07-Oct-2024,2,IN0020120039
PHOENIXLTD,EQ,1680.05,1710,1655,1673.75,1661,1672.3,708402,1188847546.45,07-Oct-2024,55224,INE211B01039
ALPSINDUS,BE,4.31,4.31,3.91,3.91,3.91,4.12,145300,589685.54,07-Oct-2024,342,INE093B01015
APCOTEXIND,EQ,418,425,410,424.1,423.7,417.45,27889,11685000.50,07-Oct-2024,1283,INE116A01032
810IRFC27,N2,1052,1052.8,1050.11,1051.16,1052.8,1049.68,1745,1833796.68,07-Oct-2024,14,INE053F07538
HNGSNGBEES,EQ,408.53,409.58,395,409.58,409.58,390.52,121796,49789210.58,07-Oct-2024,2028,INF204KB19I1
PRITIKA,SM,174,178,164.05,164.05,164.05,172.65,48000,8207500.00,07-Oct-2024,23,INE0MJQ01012
RADIOWALLA,SM,115.2,115.25,114,114,114,115.05,6400,735200.00,07-Oct-2024,4,INE430U01019
RAJRILTD,BE,24.21,24.21,23.26,23.62,23.76,23.74,72023,1728091.95,07-Oct-2024,274,INE533D01032
DIGJAMLMTD,BE,91,91,85.31,87.69,87.69,89.8,707,60372.66,07-Oct-2024,29,INE731U01028
KECL,EQ,190.7,193,175.2,179.93,181.57,190.61,253392,45964963.93,07-Oct-2024,5289,INE134B01017
KSB,EQ,865,875.3,836.05,860.9,866.45,867.8,192776,164323426.25,07-Oct-2024,18568,INE999A01023
MID150CASE,EQ,10.99,12.97,10.45,10.61,10.68,10.84,913201,9692993.52,07-Oct-2024,4131,INF0R8F01059
AGIIL,EQ,1000.6,1000.6,920,927.7,920,985.95,17628,16436979.10,07-Oct-2024,516,INE976R01017
AZAD,EQ,1408.75,1408.8,1323.6,1336.95,1337,1398.2,186212,250874464.45,07-Oct-2024,20462,INE02IJ01035
BANKBEES,EQ,532.79,532.79,517,521.6,524.4,529.88,3317121,1736652838.40,07-Oct-2024,39876,INF204KB15I9
PURVFLEXI,SM,210.9,212.9,191.1,197.75,200,201.8,72000,14450960.00,07-Oct-2024,43,INE0R6C01012
RAJSREESUG,EQ,73.2,74.2,67.32,68.2,68.01,72.68,171697,11971442.38,07-Oct-2024,2867,INE562B01019
IIFLZC25A,NP,1215,1215,1132,1132,1132,1122,26,30597.00,07-Oct-2024,4,INE530B07302
935PEL33,N3,1104,1104,1100,1100,1100,1100.6,111,122144.00,07-Oct-2024,2,INE140A07773
STARPAPER,EQ,224.9,226,215,216.68,216.2,222.2,17442,3804932.19,07-Oct-2024,635,INE733A01018
UNIVASTU,EQ,211.5,215,201.1,203.63,203,211.42,26222,5448441.21,07-Oct-2024,382,INE562X01013
LYPSAGEMS,BE,8.35,8.5,7.74,7.76,7.78,8.15,70851,559798.85,07-Oct-2024,338,INE142K01011
AHLADA,EQ,104.2,104.96,98.27,99.8,99.86,104.36,104443,10459400.72,07-Oct-2024,5143,INE00PV01013
CGCL,EQ,202,203.74,196.2,197.7,198.1,202.97,220219,43984512.27,07-Oct-2024,5462,INE180C01042
NELCO,EQ,989.25,989.25,925.05,945,945,973.35,129644,123187900.60,07-Oct-2024,8251,INE045B01015
SAROJA,SM,57.35,57.35,57.35,57.35,57.35,57.35,1600,91760.00,07-Oct-2024,1,INE0PCL01011
HILTON,EQ,82.4,87.07,81.04,83.46,83.75,82.27,210118,17647402.93,07-Oct-2024,2292,INE788H01017
SURYODAY,EQ,171.65,173.5,162.35,165.11,165.9,171.65,581576,96846899.33,07-Oct-2024,17422,INE428Q01011
UNIECOM,EQ,208.54,209.95,194,196.22,196.09,205.47,1447313,288035499.97,07-Oct-2024,28964,INE00U401027
CERA,EQ,8019.95,8019.95,7680,7745.9,7755,7982.1,15067,117272952.00,07-Oct-2024,5878,INE739E01017
PRIMESECU,EQ,279.2,279.2,256.1,263.35,269.25,275.05,250828,66641130.50,07-Oct-2024,2828,INE032B01021
PDMJEPAPER,EQ,109,111.7,103.3,104.3,104.8,109.95,210118,22183666.68,07-Oct-2024,4285,INE865T01018
FMGOETZE,EQ,405,407.65,380.05,388.4,391,405.85,85796,33512600.60,07-Oct-2024,3008,INE529A01010
TAPIFRUIT,SM,112.65,112.65,112.65,112.65,112.65,118.55,750,84487.50,07-Oct-2024,1,INE0M7001010
PKTEA,EQ,565,575.95,498.25,498.85,498.3,553.6,7329,3811094.70,07-Oct-2024,410,INE431F01018
TIRUPATIFL,BE,30.8,30.8,30.56,30.56,30.56,31.19,63333,1944496.56,07-Oct-2024,305,INE319Y01024
WHIRLPOOL,EQ,2379.3,2379.3,2259.55,2311.7,2316.4,2362.6,273301,630795988.00,07-Oct-2024,28894,INE716A01013
NAGREEKEXP,BE,38.1,39,36,36.22,36.5,37.9,35305,1299854.68,07-Oct-2024,204,INE123B01028
5PAISA,EQ,529.3,537,504.5,507.65,512.6,524.45,90317,46383688.35,07-Oct-2024,5165,INE618L01018
BHAGCHEM,EQ,350,359.5,330,333.75,331,355.3,123154,41822622.10,07-Oct-2024,3122,INE414D01027
PRAENG,BE,35.57,36.1,33.78,33.8,34.05,35.56,101117,3440030.46,07-Oct-2024,279,INE505C01016
SANSTAR,EQ,130.8,131.75,121.11,122.56,122.38,129.27,2382239,294649475.64,07-Oct-2024,37128,INE08NE01025
SILVERADD,EQ,90.11,90.51,89.11,89.79,89.8,90.11,14490,1304293.87,07-Oct-2024,276,INF740KA1RE3
HLVLTD,EQ,16.91,17.23,15.12,15.56,15.6,16.8,2713087,42917531.88,07-Oct-2024,6987,INE102A01024
SILKFLEX,SM,82.05,84.55,80.75,80.75,80.75,85,14000,1148500.00,07-Oct-2024,7,INE0STN01015
VIVO,SM,81.45,81.45,81.45,81.45,81.45,85.7,1600,130320.00,07-Oct-2024,1,INE0IA701014
YATRA,EQ,129.95,129.95,120.41,120.9,120.5,128.46,251904,31007506.56,07-Oct-2024,6663,INE0JR601024
ISHAN,ST,2.55,2.55,2.45,2.45,2.5,2.55,1200000,2956800.00,07-Oct-2024,24,INE0LCW01025
MANDEEP,ST,43.5,44.3,43.4,44.3,44.3,45.6,60000,2636200.00,07-Oct-2024,24,INE0R3T01013
SILVERBEES,EQ,90.3,90.3,89.11,89.43,89.45,89.86,8924461,799838171.29,07-Oct-2024,20070,INF204KC1402
91D101024,TB,99.8,99.9,99.75,99.85,99.85,99.8,2400,239525.00,07-Oct-2024,7,IN002024X169
UPL,EQ,602.4,605.5,576,580.3,580.5,599.3,3393703,1980418903.05,07-Oct-2024,84449,INE628A01036
METROBRAND,EQ,1273.7,1273.7,1209.25,1212.55,1220,1255.25,52568,64358183.80,07-Oct-2024,10321,INE317I01021
SGBJAN26,GB,8099.99,8099.99,8099.99,8099.99,8099.99,8200,7,56699.93,07-Oct-2024,4,IN0020170166
LIQUIDBEES,EQ,1000,1000,999.99,999.99,999.99,1000,14619169,14619053166.48,07-Oct-2024,47108,INF732E01037
PILANIINVS,EQ,5384.35,5384.35,5004,5065.5,5004.1,5304.8,8022,41166638.55,07-Oct-2024,1574,INE417C01014
QUICKHEAL,EQ,692,692,630,637.1,639,695.05,370175,243286414.30,07-Oct-2024,12765,INE306L01010
DUCOL,ST,119,119,114.35,114.35,114.35,120.35,13600,1572800.00,07-Oct-2024,17,INE0LZO01015
ICEMAKE,EQ,718.85,735,680.05,729.35,732.75,708.25,64411,45981320.20,07-Oct-2024,4350,INE520Y01019
ICRA,EQ,7299.85,7300,6969,7004.3,7001.3,7223.15,4395,31008081.05,07-Oct-2024,1347,INE725G01011
BORORENEW,EQ,472,474.7,447,448.85,452,470.9,419670,191079515.15,07-Oct-2024,30005,INE666D01022
CPS,SM,354.35,354.35,354.3,354.3,354.3,372.95,11400,4039080.00,07-Oct-2024,17,INE0QBU01012
SANGHIIND,EQ,83.85,84.28,80,81.11,81,83.64,277343,22583671.95,07-Oct-2024,3320,INE999B01013
EXCEL,EQ,0.74,0.75,0.73,0.73,0.74,0.74,8651275,6389277.62,07-Oct-2024,5229,INE688J01023
HUBTOWN,BE,292,296.25,275.5,275.5,275.5,290,529120,150259608.20,07-Oct-2024,986,INE703H01016
SHOPERSTOP,EQ,794.45,798.45,750.1,753.5,750.15,787.3,49207,37572312.15,07-Oct-2024,3260,INE498B01024
TIMETECHNO,EQ,378.95,379.35,356.9,362.1,362,376.75,907456,330647813.20,07-Oct-2024,41207,INE508G01029
IMPAL,EQ,1303.45,1304.25,1225.9,1231.05,1233,1280.35,4176,5213191.85,07-Oct-2024,695,INE547E01014
JUNIPER,EQ,361.5,363.7,351,354.1,351.65,361.4,90305,32016010.75,07-Oct-2024,7740,INE696F01016
ABDL,EQ,324.1,327.4,305.1,308.3,311,320.3,1115149,347355598.90,07-Oct-2024,15190,INE552Z01027
NDRAUTO,EQ,810.8,814,726.55,737.1,739,803.7,89651,67865708.60,07-Oct-2024,7934,INE07OG01012
PITTIENG,EQ,1335.75,1368.5,1263.05,1306.4,1320,1327.7,159326,208397165.40,07-Oct-2024,15636,INE450D01021
86LTF24,NJ,1064,1070,1062,1065.03,1065,1064.29,860,914563.63,07-Oct-2024,23,INE027E07AY4
DYNAMIC,SM,359,359,325.2,331.6,330,341.95,346000,119621750.00,07-Oct-2024,245,INE0DZ701010
TNPETRO,EQ,90.15,90.15,84.9,85.44,85.44,88.93,311553,26895541.93,07-Oct-2024,3911,INE148A01019
KOPRAN,EQ,314.9,317.6,291,293.65,295.75,313.45,774912,232074619.40,07-Oct-2024,24037,INE082A01010
AVONMORE,BE,15.25,15.25,14.94,14.94,14.94,15.25,8242,124457.76,07-Oct-2024,54,INE323B01024
NSLNISP,EQ,51.68,52.09,49.75,51.13,51.17,51.69,6263191,319760710.57,07-Oct-2024,41452,INE0NNS01018
PGHH,EQ,16780,16780,16425.6,16641.3,16665,16754.25,6651,110975585.05,07-Oct-2024,2361,INE179A01014
DECCANCE,EQ,605.05,607.4,580,580.1,580,604.65,8731,5155766.90,07-Oct-2024,668,INE583C01021
741GS2036,GS,106.01,106.48,106,106.48,106.48,106.5,4000,424250.00,07-Oct-2024,3,IN0020220102
SYNGENE,EQ,865,874.95,851.05,869.3,866.4,865.7,739758,638899590.75,07-Oct-2024,39315,INE398R01022
INNOMET,SM,222,222,194,207.35,207.75,222.3,112800,23096460.00,07-Oct-2024,87,INE0S1D01010
LASA,BE,26.1,27.98,25.42,25.76,25.72,26.76,56052,1479397.65,07-Oct-2024,211,INE670X01014
SGBJUN28,GB,8138,8180,8125,8125,8125,8119.99,173,1411514.25,07-Oct-2024,26,IN0020200104
BLUEPEBBLE,SM,274.8,274.8,261.2,265,265,274.8,9600,2553280.00,07-Oct-2024,11,INE0SAK01011
BLUESTARCO,EQ,2045,2063.8,1911,1935.6,1922,2056.15,683901,1340267215.35,07-Oct-2024,77426,INE472A01039
NETWEB,EQ,2540,2640.4,2416.15,2447.1,2460.9,2513.65,374235,952800984.85,07-Oct-2024,33260,INE0NT901020
QUICKTOUCH,SM,145.6,145.6,131.2,135.05,136,144.15,19500,2648850.00,07-Oct-2024,39,INE0K4D01020
RAMCOIND,EQ,239.95,239.95,220,224.61,223.2,238.13,191563,43844709.74,07-Oct-2024,3659,INE614A01028
RPOWER,EQ,48.4,48.4,48.4,48.4,48.4,50.95,6420558,310755007.20,07-Oct-2024,37581,INE614G01033
RPSGVENT,EQ,1079.95,1093.95,991,1000.8,1006,1071.75,152961,157503968.80,07-Oct-2024,8126,INE425Y01011
HFCL,EQ,139.98,141.5,129.16,130.25,130.27,139.83,32908553,4383790777.78,07-Oct-2024,139276,INE548A01028
SNOWMAN,EQ,79.3,79.31,73.74,74.81,75,78.62,2099661,158766973.23,07-Oct-2024,14651,INE734N01019
TREJHARA,BE,258,274.5,250.85,251.2,250.85,264.05,70398,17742576.55,07-Oct-2024,393,INE00CA01015
MANBA,BE,138.25,139.79,131.22,131.68,131.51,138.13,362914,48080655.54,07-Oct-2024,3613,INE939X01013
MOTILALOFS,EQ,728.3,747.5,699.3,703.9,703.65,727.25,1644931,1183117064.35,07-Oct-2024,71071,INE338I01027
ANDHRSUGAR,EQ,110.5,111.05,103.01,104.01,104.18,110.12,410340,43285858.26,07-Oct-2024,5263,INE715B01021
CINEVISTA,BE,19.25,20.77,19.25,19.39,19.39,20.14,19177,381847.62,07-Oct-2024,63,INE039B01026
CYBERTECH,BE,227.3,229,216,222.01,221.6,227.3,58662,12901956.99,07-Oct-2024,936,INE214A01019
